uncivil,civil,is_toxic,normalized_length_change,length_diff,change_direction
I assume this is to bypass the Kerberos authenticator? If so I don't like this approach as it just delegates the problem to the application itself. Then what about SSO? If you bake the logic of when to login with Kerberos into one specific application the behavior will be different depending on what application you login to. Or you have to add the same logic to all applications. Nasty! With a centralized SSO server applications should not have to deal with authentication semantics.,i assume this is to bypass the kerberos authenticator ? if so i don ' t like this approach as it just delegates the problem to the application itself . then what about sso ? if you bake the logic of when to login with kerberos into one specific application the behavior will be different depending on what application you login to . or you have to add the same logic to all applications . nasty ! with a centralized sso server applications should not have to deal with authentication semantics .,0,-1.8518518518518516,-9,increase
@user I added yet another special case for setting which pisses me off but I have no choice. this has been fucked up in the past and is hard to fix for the future. Anyway I think it's ready and I will push very soon,@ user i added yet another special case for setting which will set me off but i have no choice . this has been pretty messed - up in the past and is hard to fix for the future . anyway i think it ' s ready and i will push very soon,0,-7.441860465116279,-16,increase
"amples from above should be (or of following): - renamed if possible,  - if not possible/reasonable - suppressed. - default Check configuration should be changed to match naming convention that already exist in project and all member of that team like that naming convention.","amples from above should be ( or of following ) : - renamed if possible , - if not possible / reasonable - suppressed . - default check configuration should be changed to match naming convention that already exist in project and all member of that team like that naming convention .",0,-2.5454545454545454,-7,increase
@user your first response was incredibly condescending. Be better.,@ user your first response was incredibly illumi [UNK] . be better .,0,-3.0303030303030303,-2,increase
Idk how its not working for me,idk how its not working for .,0,3.3333333333333335,1,decrease
Still waiting for a new release of Curator.,Still waiting for a new release of Curator.,0,0.0,0,no change
"@user There is a difference between HTTP and the implementation of the server socket. The server socket stuff is MCU specific, you can't have a generic one as they depend not only on the MCU but also on the board it is on. HTTP as such, as in parsing headers and bodies, will need to be included in the client. A starting point for ESP8266 is here:  http http  Now, this code is very, very specific to one particular chip. You would not want to generate any of the espconn?* stuff, for instance.","@ user there is a difference between http and the implementation of the server socket . the server socket stuff is mcu specific , you can ' t have a generic one as they depend not only on the mcu but also on the board it is on . http as such , as in parsing headers and bodies , will need to be included in the client . a starting point for esp8266 is here : http http now , this code is very , very specific to one particular chip . you would not want to generate any of the espconn ? * stuff , for instance .",0,-3.0303030303030303,-15,increase
"Just another idea about the boolean stuff. I was thinking about this when trying to figure out how to merge query/filter:  We have FixedBitSet.or/and and WAH8.intersect/union. Should we somehow push this up to DocIdSet?  Something simple like:  ``` DocIdSet union(DocIDSet...) DocIdSet intersect(DocIDSet...) ```  I dont know if it makes sense or is a good or bad idea. We should measure if the performance is really better with these optimized methods, versus just intersecting iterators with e.g. Conjunction","just another idea about the boolean stuff . i was thinking about this when trying to figure out how to merge query / filter : we have fixedbitset . or / and and wah8 . intersect / union . should we somehow push this up to docidset ? something simple like : ` ` ` docidset union ( docidset . . . ) docidset intersect ( docidset . . . ) ` ` ` i don know if it makes sense or is a good or bad idea . we should measure if the performance is really better with these optimized methods , versus just intersecting iterators with e . g . conjunction",0,-6.078431372549019,-31,increase
"This is something I would also like to have available when using Closure Compiler, mainly to get the compiler to spit out an error if an attempt is made to instantiate an abstract/base type. Abstract functions (i.e. class methods) are something I'm not concerned about here.  ``` js /**  * @user  * @user  */ ns.Fruit = function() { ... }  var fruit = new ns.Fruit() // triggers a compiler error  /**  * @user  * @user {ns.Fruit}  */ ns.Banana = function() { ... }  var banana = new ns.Banana() // no compiler ","this is something i would also like to have available when using closure compiler , mainly to get the compiler to carry - out an error if an attempt is made to instantiate an abstract / base type . abstract functions ( i . e . class methods ) are something i ' m not concerned about here . ` ` ` js / * * * @ user * @ user * / ns . fruit = function ( ) { . . . } var fruit = new ns . fruit ( ) / / triggers a compiler error / * * * @ user * @ user { ns . fruit } * / ns . banana = function ( ) { . . . } var banana = new ns . banana ( ) / / no compiler",0,-8.235294117647058,-42,increase
The PR hasn't seen action for almost two months. I'd be happy if you worked on it.,the pr hasn ' t seen action for almost two months . i ' d be happy if you worked on it .,0,-7.317073170731707,-6,increase
"eads), and then all the corresponding threads are woken up and need to get context switched into to check if there are any pending tasks.  @user when playback is performed on an ExoPlayer object in a Robolectric environment, does this cause a lot of messages to be posted to various handlers?","eads ) , and then all the corresponding threads are woken up and need to get context switched into to check if there are any pending tasks . @ user when playback is performed on an exoplayer object in a robolectric environment , does this cause a lot of messages to be posted to various handlers ?",0,-1.7123287671232876,-5,increase
ugh... there's a childCount() field for inode directory which can change over the time... I guess probably event the root cannot be cached otherwise your test will fail http  ^^ @user @user,. . . . . there ' s a childcount ( ) field for inode directory which can change over the time . . . i guess probably event the root cannot be cached otherwise your test will fail http ^ ^ @ user @ user,0,-6.349206349206349,-12,increase
