uncivil,civil,Sentence_similarity
"is is simply a bug and even in the current cached version there should be no green checkmark. The additional text just explains what was meant by the word character, but it was no content change, the rule is the same and is not followed correctly currently by checkstyle.  4.6.1: imho just nicer language, no content change  4.6.2: This one I actually overlooked initially. I think there is no rule yet to check these two? Actually for the ellipsis case there is even a rule in the checks that checks the oppos","his is simply a bug. Even in the current cached version, there should be no green checkmark. The additional text simply explains what was meant for the word character, but it was no content change, and the rule is not correctly followed by checkstyle. 4.6.1: I completely overlooked it initially. I believe there is no rule yet to check these two. Actually, for the ellips case, there is even a rule in the checks that checks the oposit.",0.7372549019607844
"WTF, I did something wrong >.> it just updated the changes file >.<",I made an error in the changes file. I have updated it.,0.22388059701492535
Is this issue solved yet or is there a walk around? I face this same issue and it's annoying.,"his issue is resolved yet, or there's a trail around? I address the same issue and it's becoming annoying.",0.6603773584905661
"@user you say autocrypt 1.0 is not bulletproof. I stand by my original statement - if you would entrust your life to autocrypt consider yourself dead. Optimism has no place in good security design. We are not dealing with random bullets but with adversaries which will deliberately target every weakness left - any exploitable weakness is equivalent to being doomed.   Autocrypt is by design vulnerable to a wide range of active attacks, accidental malfunction and security downgrade triggered by spam, as well","@user you claim that autocrypt 1.0 is not bulletproof. I stand by my original statement. If you prefer to rely on autocrypt your life, it would be better to consider yourself as invalid. Optimism is not place in good security design. Unfortunately, we are dealing with random arrow but with adversaries that intentionally target every left. Any exploitation flaws is equivalent to being problematic. autocrypt is, by design, vulnerable to a large range of active attacks, accidental setbacks and security downgrad triggered by spam.",0.6992481203007519
"omg, shame on me. August, of course","his is a shame on me. August, of course.",0.775
Is a YouTube employee sabotaging this project?,"his project presents challenges, but we can work together to resolve them.",0.2432432432432432
darn syntax formatting,"Ugh, the syntax formatting is quite frustrating.",0.375
"Re-read the whole dang thing 2nd time post-push, all looks :100:","I re-read the entire Dang approach second time after-push, and everything looks as :100:",0.5227272727272727
"Oh I'm on 3.3.0, I just seem to have posted the wrong log. Ah shit. Firefox isn't syncing. Will update!","Oh, I'm on the 3.GB. It seems I have posted the wrong log. Unfortunately, I'm not syncing with the Firefox. I will make the necessary update!",0.4822695035460993
 advantage of that to simplify the output.,his approach benefits the fact that simplifys the output.,0.5789473684210527
"I feel that for indexed point-data, accuracy & performance has been very good for a long time.  Performance can be improved, sure, but IMO it's darned good today.  The only knock on accuracy is LUCENE-4978 but there are work-arounds: either index a micro-circle/box instead of a point, or slightly buffer the query shape.  For indexing non-point data (e.g. polygons), it's another story -- there's a big trade-off on accuracy & precision.  I plan to address that in ES on issue #2361 with Lucene 4.7's new [Ser","I believe for indexed point-data, accuracy and performance have been very good for a long time. However, in my opinion, the performance can be improved at the moment. While the only reference to accuracy is the LUCENE-4978, there are work-arounds either index a micro- 15/box instead of a point or slightly buffer the query format. For indexing non-point data (e.g., polygons), it's another concern. I plan to address this issue in ES on the issue #2361 with the new [Ser]",0.6411764705882352
@user dude! SD Card?,@user should be open to using SD card instead?,0.3695652173913043
"Hi, sorry for getting back to you so late (I was on an extended holiday). You missed something indeed. Actually the lowercase filter does not seem to work when using a template for +logs*.  Using the EXACT SAME template that you posted above, I inserted another message like so:  curl -X PUT 'localhost:9200/logs-20130820/bar/2?refresh=true' -d '{     ""@time"" : ""2013-01-01"",     ""@message"":""This is such a Rude Message my Dear Donny"",     ""@fields"" : { ""a"":""this is not sparta, but a"", ""b"":""oh, look, that is ","I'm sorry to get back to you so late (I was on an extended holiday). You missed something indeed. In fact, the lowercase filter doesn't seem to work when using a template for +logs*. Using the EXACTSAME template that you upload above, I added another message like this: curl -X PUT 'localhost ROUTE 200/logs cherry0820/bar/2?re refresh=true' -d '{ ""@time"" : ""130101"", ""@ messagessage"":""This is such a Rude Message my dear Donny"", ""@fields"" : { ""a"":"" This is not sparta, but a"", ""b"":"" Oh, look!",0.8274509803921568
