uncivil,civil,is_toxic,Sentence_similarity
"at is being done, if they are not very careful through the whole process it is not that hard to get one thing wrong which screws everything up. Thanks for your help.  Sent with [ProtonMail](https://protonmail.com) Secure Email.  ‐‐‐‐‐‐‐ Original Message ‐‐‐‐‐‐‐ On Monday, May 10, 2021 3:40 AM, cd2357 ***@***.***> wrote:  > ***@***.***(https://github.com/sunlover860) > > To make sure you download both the installer (Bisq-64bit-1.6.4.exe) and the PGP signature (Bisq-64bit-1.6.4.exe.asc) go to http and use t","at is being done, if they are not very careful through the whole process it is",0,0.15294117647058825
"I sense the frustration here, however, **""Banging my head bloody""** is not a great way to start a bug report. In general, this kind of question would be better asked on [stackoverflow](http://stackoverflow.com) before raising an issue here. Having said that....  Currently the `repackage` task does not offer any direct customizations for the kind of thing that you are looking to do. There is no way to `exclude` specific nested jars. Applying `exclude()` on the `jar` task won't help because repacking occurs","I sense the frustration here, however, **""Banging my head""** is",0,0.12352941176470589
" one line at the settings like the above approach,  but feels for me to have more value.","One line at the settings like the above approach, but feels for me to have more",0,0.8863636363636364
">actually periodic snapshot of FJP state would be nice to see to identify potential bugs e.g. number of running threads , total number of threads, queued work etc.  I definitely agree here, I've been looking at the recently added Dropwizard emitter for inspiration, to see if it would maybe make sense to have something based on Dropwizard (or something like that) available in core to allow re-use for any sorts of periodic/rate driven metrics we might want to collect. Though rather than the Dropwizard emitt",>Actually periodic snapshot of FJP state would be nice to see to identify potential bugs,0,0.1705882352941176
"Anything ""new SQL stuff"" which contains named parameters like `NULL`, `ON` or other keywords can easily create trouble for the parser. For example: `NULL` is usually a value expression, but for `JSON_ARRAY` it suddenly became something completely different.  Which means, we need to teach JSQLParser to check first if the `NULL` is suddenly part of the `JSON_ARRAY` function before we can accept it as value expression.  (Irrelevant side note: There is a reason why I complained about syntax like `JSON_ARRAY(N","Anything ""new SQL stuff"" which contains named parameters like `NULL`, `ON`",0,0.14509803921568631
"@user there is some value for some users to have posted it, to get it off their chest. That's not spamming. Useful for the developers, maybe not. Useful to some users, maybe so. Let's not tell 'em to shut up, eh? Let's assume they know what you say already, and still want to post this. Let's act like we're cool with that, because we know how these things work and we can unsubscribe to their notifications. And because the alternative is more hostile and that might cause getting less feedback with other iss","@user there is some value for some users to have posted it, to get it",0,0.1352941176470588
"Damn, I didn't mean to discourage you from improving this area.  More about the approach you had taken and how you could provide higher value by hiding more complexity from whoever is configuring the channelpipeline.  Sorry.",I didn't mean to discourage you from improving this area. More about the approach you,0,0.3794642857142857
"Direct access to the backing array is still useful in many places. As shown in my first post on this issue, you can use it even when the concrete type of the array is Object[]. It is not ""wrong"". Java generics suck, but that is a different issue. Note the field is javadoced.  Note the revert was done: 9349f129ed8dbced7c9e3f2d0bd0f83d7a092f1f I missed typing the # in the message, so it wasn't referenced automatically.",Direct access to the backing array is still useful in many places. As shown in my,0,0.19285714285714284
"this is a joke right ? you probably have a different date for April Fools or something...  because if India is going ahead with that dumb law, it's just gonna end up in the same category with Iran, and Myanmar, and other countries where you have to go thru hoops to use Signal, that's all, it's definitely not going to be the other way round.",this is a joke right? you probably have a different date for April Fools or,0,0.2192982456140351
what a hot mes...,what a woman...,0,0.7058823529411764
"Silly Norton, quarantining things based on not having enough information about them. Not sure what to do other than have people unquarantine it and hope Norton starts sucking less.","Silly Norton, quarantining things based on not having enough information about them.",0,0.4666666666666667
Epic!,Epic!,0,1.0
why nobody answers to me? my God...,Why nobody answers to me? my God...,0,0.9714285714285714
"@user In case you are content with [quick'n'dirty Python script](https://gist.github.com/mikkolehtisalo/18f6b90418a635c9a3c11c3ff3f6706a), .... It's ugly, and meant to be used with cron, and may cause a lot of spam, but it sends you the notifications :cow:",@user In case you are content with [quick'n'dirty Python script](,0,0.25390625
PR is on it's way,PR has it's way,0,0.7058823529411764
"@user @user Anyone of you saw recently any issues related to underscores VS dash as specified in this GH issue?  @user Just a note that we don't test with `hotrod-store` and it is not not recommended to use it. I think it probably doesn't work at all. The only allowed cross-dc setup is with the usage of `remote-store` for the caches exactly as specified in the docs: http (Yes, it sucks to repeat the same properties of `remote-store` for each cache and AFAIK this will be improved in the new store, but it i",@user @user Anyone of you saw recently any issues related to underscores VS dash as,0,0.16274509803921566
"NACK, small dictionary size means that this is private by obscurity (that's bad). If we wanted to increase dictionary size, we would have to use some kind of dynamic generation, but then how to make it resilient to heuristics? Plus what @user said about needing trade ID in the payments field. @user sorry for the bad experience. You happened upon an issue whose solution is easy to implement (most likely), but hard to find. @user I think there's a concensus that this PR should be closed.","NACK, small dictionary size means that this is private by obscurity (that's bad",0,0.1612244897959184
"running this patch with IntelliJ 14 passes without a jarhell.   ``` patch diff --git a/core/src/test/java/org/elasticsearch/bootstrap/BootstrapForTesting.java b/core/src/test/java/org/elasticsearch/bootstrap/BootstrapForTesting.java index a7b9043..d942cc2 100644 --- a/core/src/test/java/org/elasticsearch/bootstrap/BootstrapForTesting.java +++ b/core/src/test/java/org/elasticsearch/bootstrap/BootstrapForTesting.java @user -61,13 +61,7 @user public class BootstrapForTesting {          try {              Jar",running this patch with IntelliJ 14 passes without a jarhell.  ```,0,0.12941176470588234
"http > P.S. may be issue should be created for problem [#8030 (comment)](https://github.com/checkstyle/checkstyle/pull/8030#issuecomment-608999013) >  > Not very critical, but looks ugly to me.  Just to note, I have not forgotten about this, but I am waiting for #8105 to merge so that this can merge. Then I will open the issue for it.",http > P.S. may be issue should be created for problem.,0,0.16369047619047616
